"","title","authors","abstract","categories","submitted","id","doi"
"46","An Electromechanical Which-Path Interferometer","A. D. Armour|M. P. Blencowe","  We investigate the possibility of an electromechanical which-path
interferometer, in which electrons travelling through an Aharonov-Bohm ring
incorporating a quantum dot in one of the arms are dephased by an interaction
with the fundamental flexural mode of a radio frequency cantilever. The
cantilever is positioned so that its tip lies just above the dot and a bias is
applied so that an electric field exists between the dot and the tip. This
electric field is modified when an additional electron hops onto the dot,
coupling the flexural mode of the cantilever and the microscopic electronic
degrees of freedom. We analyze the transmission properties of this system and
the dependence of interference fringe visibility on the cantilever-dot coupling
and on the mechanical properties of the cantilever. The fringes are
progressively destroyed as the interaction with the cantilever is turned up, in
part due to dephasing arising from the entanglement of the electron and
cantilever states and also due to the thermal smearing that results from
fluctuations in the state of the cantilever. When the dwell time of the
electron on the dot is comparable to or longer than the cantilever period, we
find coherent features in the transmission amplitude. These features are washed
out when the cantilever is decohered by its coupling to the environment.
","cond-mat.mes-hall|quant-ph","2001-01-11 09:24:57","cond-mat/0101157v2","10.1103/PhysRevB.64.035311"
"47","De Broglie wave, spontaneous emission and Planck's radiation law
  according to stochastic electrodynamics","O. A. Senatchin","  The idea about a quantum nature of Planck's blackbody radiation law is deeply
rooted in minds of most physicists. Einstein's work, in which the coefficients
of spontaneous and induced emission were introduced, has always been regarded
as a proof that quantum energy discreteness of an atom plays a crucial role in
the derivation of this law. In our paper we avoid this standpoint. It may be
shown that the de Broglie wave assigned to every material particle is a result
of interaction of the particle with zero-point vibrations of electromagnetic
ground field. The energetic spectrum of a harmonic oscillator is obtained from
this fact within classical physics which coincides with the quantum result.
Thus, it is explained here how the energy discreteness came into existence in
stochastic electrodynamics (SED) --- the classical electrodynamics with
classical electromagnetic zero-point radiation. Next we reconsider the Einstein
work from the viewpoint of SED and derive the Planck formula.
","physics.class-ph|quant-ph","2001-01-11 10:41:37","physics/0101054v2",""
"48","Quantum Zeno effects with ""pulsed"" and ""continuous"" measurements","P. Facchi|S. Pascazio","  The dynamics of a quantum system undergoing measurements is investigated.
Depending on the features of the interaction Hamiltonian, the decay can be
slowed (quantum Zeno effect) or accelerated (inverse quantum Zeno effect), by
changing the time interval between successive (pulsed) measurements or,
alternatively, by varying the ""strength"" of the (continuous) measurement.
","quant-ph","2001-01-11 16:48:05","quant-ph/0101044v1",""
"49","A method for collective excitation of Bose-Einstein condensate","Zbyszek P. Karkuszewski|Krzysztof Sacha|Jakub Zakrzewski","  It is shown that by an appropriate modification of the trapping potential one
may create collective excitation in cold atom Bose-Einstein condensate. The
proposed method is complementary to earlier suggestions. It seems to be
feasible experimentally --- it requires only a proper change in time of the
potential in atomic traps, as realized in laboratories already.
","quant-ph|cond-mat.stat-mech|physics.atom-ph","2001-01-11 17:19:22","quant-ph/0101045v2","10.1103/PhysRevA.63.061601"
"50","Entanglement between motional states of a single trapped ion and light","F. L. Semiao|A. Vidiella-Barranco|J. A. Roversi","  We propose a generation method of Bell-type states involving light and the
vibrational motion of a single trapped ion. The trap itself is supposed to be
placed inside a high-$Q$ cavity sustaining a single mode, quantized
electromagnetic field. Entangled light-motional states may be readily generated
if a conditional measurement of the ion's internal electronic state is made
after an appropriate interaction time and a suitable preparation of the initial
state. We show that all four Bell states may be generated using different
motional sidebands (either blue or red), as well as adequate ionic relative
phases.
","quant-ph|cond-mat.mes-hall|physics.atom-ph","2001-01-11 19:33:34","quant-ph/0101046v3","10.1103/PhysRevA.64.024305"
"51","The Principles of Gauging","Holger Lyre","  The aim of this paper is twofold: First, to present an examination of the
principles underlying gauge field theories. I shall argue that there are two
principles directly connected to the two well-known theorems of Emmy Noether
concerning global and local symmetries of the free matter-field Lagrangian, in
the following referred to as ""conservation principle"" and ""gauge principle"".
Since both these express nothing but certain symmetry features of the free
field theory, they are not sufficient to derive a true interaction coupling to
a new gauge field. For this purpose it is necessary to advocate a third, truly
empirical principle which may be understood as a generalization of the
equivalence principle. The second task of the paper is to deal with the
ontological question concerning the reality status of gauge potentials in the
light of the proposed logical structure of gauge theories. A nonlocal
interpretation of topological effects in gauge theories and, thus, the
non-reality of gauge potentials in accordance with the generalized equivalence
principle will be favoured.
","quant-ph|hep-th","2001-01-11 22:35:05","quant-ph/0101047v1",""
"52","Comment on ""Maximum likelihood reconstruction of CP maps"",
  quant-ph/0009104","Jaromir Fiurasek|Zdenek Hradil","  The treatment proposed by Sacchi quant-ph/0009104 does not represent correct
solution, since the necessary conditions on CP maps are not guaranteed.
","quant-ph","2001-01-12 08:59:21","quant-ph/0101048v1",""
"53","Quantum cobwebs: Universal entangling of quantum states","Arun Kumar Pati","  Entangling an unknown qubit with one type of reference state is generally
impossible. However, entangling an unknown qubit with two types of reference
states is possible. To achieve this, we introduce a new class of states called
zero sum amplitude (ZSA) multipartite, pure entangled states for qubits and
study their salient features. Using shared-ZSA state, local operation and
classical communication we give a protocol for creating multipartite entangled
states of an unknown quantum state with two types of reference states at remote
places. This provides a way of encoding an unknown pure qubit state into a
multiqubit entangled state. We quantify the amount of classical and quantum
resources required to create universal entangled states. This is possibly a
strongest form of quantum bit hiding with multiparties.
","quant-ph","2001-01-12 11:14:58","quant-ph/0101049v4","10.1007/s12043-002-0111-7"
"54","New Tests of Macroscopic Local Realism using Continuous Variable
  Measurements","M. D. Reid","  We show that quantum mechanics predicts an Einstein-Podolsky-Rosen paradox
(EPR), and also a contradiction with local hidden variable theories, for photon
number measurements which have limited resolving power, to the point of
imposing an uncertainty in the photon number result which is macroscopic in
absolute terms. We show how this can be interpreted as a failure of a new, very
strong premise, called macroscopic local realism. We link this premise to the
Schrodinger-cat paradox. Our proposed experiments ensure all fields incident on
each measurement apparatus are macroscopic. We show that an alternative
measurement scheme corresponds to balanced homodyne detection of quadrature
phase amplitudes. The implication is that where either EPR correlations or
failure of local realism is predicted for continuous variable (quadrature phase
amplitude) measurements, one can perform a modified experiment which would lead
to conclusions about the much stronger premise of macroscopic local realism.
","quant-ph","2001-01-12 12:35:56","quant-ph/0101050v1",""
"55","Proposal to test quantum mechanics against macroscopic realism using
  continuous variable entanglement: a definitive signature of a Schrödinger
  cat","M. D. Reid","  In the Schr\""odinger-cat gedanken experiment a cat is in a quantum
superposition of two macroscopically distinct states, alive and dead.The
paradoxical interpretation of quantum mechanics is that the cat is not in one
state or the other, alive or dead, immediately prior to its measurement.
Because of this apparent defiance of macroscopic reality, quantum
superpositions of states macroscopically distinct have generated much interest.
Here we address the issue of proving a contradiction with macroscopic reality
objectively, through the testable predictions of quantum mechanics. We consider
the premises of macroscopic reality (that the ``cat'' is either ``dead'' or
``alive'', the measurement indicating which) and macroscopic locality (that
simultaneous measurements some distance away cannot induce the macroscopic
change, ``dead'' to ``alive'' and vice versa, to the ``cat''). The predictions
of quantum mechanics for certain states, generated using states exhibiting
continuous variable entanglement, are shown to be incompatible with the
predictions of all theories based on this dual premise. Our proof is along the
lines of Bell's theorem, but where all relevant measurements give
macroscopically distinct results.
","quant-ph","2001-01-12 13:12:17","quant-ph/0101052v1",""
